customer_id,name,age,gender,owns_car,owns_house,no_of_children,net_yearly_income,no_of_days_employed,occupation_type,total_family_members,migrant_worker,yearly_debt_payments,credit_limit,credit_limit_used(%),credit_score,prev_defaults,default_in_last_6months,credit_card_default
CST_121155,Kentaro Hamada,31,F,Y,Y,0,80167.58,1686,Unknown,1,0,19528.4,21186.87,5,685,0,0,0
CST_159848,Gardner,40,M,Y,N,2,131789.45,4597,Core staff,4,0,26837.88,22469.74,85,678,0,0,1
CST_121367,Br,37,F,N,N,0,73514.21,365244,Unknown,2,0,24534.88,26347.32,8,878,0,0,0
CST_161809,Spicer,46,F,N,Y,0,48227.74,365241,Unknown,2,0,13008.5,13959.85,94,575,1,1,1
CST_122533,Johnson,37,F,Y,Y,0,103971.38,7331,Cleaning staff,2,0,15110.77,37163.43,34,869,0,0,0
CST_102434,Laurence Fletcher,37,F,N,Y,1,74288.83,4307,Medicine staff,3,0,11928.58,18223.62,3,705,0,0,0
CST_151336,Horowitz,43,F,Y,Y,0,294502.61,2852,Accountants,1,0,33818.66,39084.43,98,824,0,0,0
CST_114275,Sinead Carew,50,M,N,Y,0,388152.96,213,Drivers,2,0,17254.73,81398.61,80,802,0,0,0
CST_105005,Malathi Nayak,30,F,N,Y,0,162271.08,3818,Laborers,2,0,36589.53,30042.85,62,670,0,0,0
CST_161734,Forgione,41,F,N,Y,0,101209.32,365250,Unknown,2,0,14779.14,23660.59,94,909,0,0,0
CST_116172,Deepa Seetharaman,54,F,Y,N,0,115391.42,478,Sales staff,1,0,15127.84,16058.71,17,727,0,0,0
CST_114795,Norihiko Shirouzu,23,F,N,N,0,193765.91,3718,Unknown,2,0,38127.71,44891.87,2,660,0,0,0
CST_124350,Yereth Rosen,43,F,Y,N,2,269559.8,4316,High skill tech staff,4,0,80083.16,37736.84,37,779,0,0,0
CST_149982,Cowan,48,M,Y,Y,0,210249.1,887,Drivers,2,0,18709,67808.56,68,701,0,0,0
CST_146359,Gerry,38,F,Y,Y,1,219599.58,394,Unknown,3,0,45981.04,42381.65,99,678,0,0,0
CST_152531,Thomas,40,F,N,Y,1,201184.24,104,Private service staff,3,0,21276.73,67975.87,63,675,0,0,0
CST_115897,Sam Forgione,41,F,N,Y,1,124496.08,1565,High skill tech staff,3,0,42370.04,23387.94,63,749,0,0,0
CST_136027,Praveen,49,F,N,Y,1,101196.41,1570,Sales staff,3,0,55703.66,12751.45,9,830,0,0,0
CST_123798,David Chance,34,F,N,Y,0,98559.73,4309,Core staff,2,0,56079.39,27620.59,36,876,0,0,0
CST_159583,Carrel,46,F,Y,Y,1,106867.64,1526,Core staff,3,1,29851.14,27004.82,16,878,0,0,0
CST_164206,Fraende,54,M,Y,Y,1,614949.63,5422,Core staff,2,0,61075.86,131614.54,9,904,0,0,0
CST_114731,Kazunori Takada,51,M,N,Y,1,175213.53,408,Unknown,3,0,16856.67,33179.24,34,897,0,0,0
CST_141846,Christiaan,32,M,Y,Y,2,839409.84,3298,Managers,4,0,89715.88,183458.12,29,706,0,0,0
CST_154013,Slater,53,M,Y,Y,0,185082.22,365244,Unknown,2,0,47185.73,65186.23,65,721,0,0,0
CST_135719,Elinor,37,F,N,Y,1,111482.55,1267,Sales staff,3,0,3998.55,26803.54,19,673,0,0,0
CST_109892,Aruna Viswanatha,53,F,N,Y,0,63311.56,561,Cooking staff,2,0,6881.15,15746.09,48,730,0,0,0
CST_102673,Luke Jeffs,53,M,Y,Y,0,296655,276,Drivers,2,0,32693.75,71665.68,74,515,1,0,1
CST_163380,Valetkevitch,32,M,Y,Y,0,144054.7,192,Laborers,2,0,27924.18,23091.3,37,851,0,0,0
CST_156065,Roumeliotis,46,F,N,Y,2,145948.35,7732,Core staff,4,0,23421.4,24780.61,84,832,0,0,0
CST_123984,Singh Ross,44,F,N,N,0,251407.22,365246,Unknown,1,0,40758.88,90270.47,86,708,0,0,0
CST_101178,Michael Dolan,36,M,Y,Y,0,408880.8,1103,Laborers,2,0,82204.21,104514,90,730,0,0,0
CST_120943,Anna Ringstrom,54,F,N,Y,0,95559.96,365250,Unknown,1,0,15362.44,20587.13,33,940,0,0,0
CST_135510,Greg,28,M,Y,Y,0,98120.3,1878,Drivers,2,0,17207.97,27797.01,63,817,0,0,0
CST_143287,Chris,43,M,Y,Y,0,81942.73,1165,Security staff,2,1,17696.05,10366.8,68,752,0,0,0
CST_101106,Christopher Doering,53,M,N,Y,0,165475.36,2280,Low-skill Laborers,2,0,47942.25,32683.37,39,671,0,0,0
CST_103981,Maciej Onoszko,26,F,N,Y,0,138873.54,2907,Laborers,1,0,10323.79,22241.1,7,869,0,0,0
CST_113991,Tom Bill,23,F,N,N,0,182242.7,5304,Unknown,2,0,32203.12,43665.52,23,776,0,0,0
CST_110707,Niluksi Koswanage,28,M,Y,Y,1,240388.77,2088,Drivers,3,1,57824.74,32578.08,48,757,0,0,0
CST_145183,Jeffrey,54,F,N,Y,0,110811.66,3832,Sales staff,2,0,15540.44,11826.02,3,736,0,0,0
CST_133783,Michelle,32,F,N,Y,2,77767.03,365243,Unknown,4,0,4676.96,9848.45,5,745,0,0,0
CST_134932,Luke,34,F,Y,Y,2,62122.28,2012,Laborers,4,0,19373.49,14048.68,12,844,0,0,0
CST_150678,Kihara,40,F,N,Y,0,214050.18,365243,Unknown,1,0,26995.04,65278.86,22,906,0,0,0
CST_132607,Pedro,45,M,N,N,1,253112.67,3233,Unknown,3,0,16582.52,59084.39,46,708,0,0,0
CST_108290,Erik Kirschbaum,36,F,Y,N,1,177101.56,1385,Laborers,2,1,28336.05,35623.06,61,717,0,0,0
CST_154745,Layne,55,F,Y,N,0,100948.45,3526,Cleaning staff,2,1,22666.22,34029.51,98,586,1,1,1
CST_105476,en Klayman,41,F,N,Y,0,103873.4,3396,Security staff,2,0,16093.46,31793.5,91,791,0,0,0
CST_145164,Paul,37,F,N,Y,0,283579.96,2941,Sales staff,2,0,40097.21,36555.57,28,679,0,0,0
CST_145931,Sophie,42,F,N,N,0,193053.12,10932,Core staff,1,0,30582.85,21456.96,64,682,0,0,0
CST_119620,Lucia Mutikani,49,M,Y,Y,2,260688.2,530,Unknown,4,1,23837.72,29289.21,63,921,0,0,0
CST_126608,Richard Cowan,38,M,Y,N,0,216612.23,2014,Unknown,2,0,25487.98,50301.86,13,936,0,0,0
CST_127158,Alex,35,F,N,Y,2,268477.87,916,Private service staff,4,0,14662.52,49529.3,73,725,0,0,0
CST_109552,Yoko Kubota,41,M,Y,N,0,560903.47,1596,Managers,2,0,73519.21,104209.03,84,858,0,0,0
CST_159785,Jonas,45,F,N,Y,0,178978.63,716,Unknown,2,0,16969.78,30677.98,65,730,0,0,0
CST_165135,Scuffham,55,F,N,N,1,71593.13,1307,Accountants,2,0,18799.52,23098.39,13,727,0,0,0
CST_103735,a Reuters,28,M,Y,Y,0,194167.35,,Drivers,2,0,36435.61,23786.86,3,723,0,0,0
CST_123716,Abrahamian,39,F,N,Y,0,143476.45,1966,Sales staff,2,0,24504.1,25327.26,70,888,0,0,0
CST_156825,Jacobs,51,F,N,Y,0,196070.41,5332,Managers,1,0,38735.74,21946.11,75,873,0,0,0
CST_125302,David Lawder,38,F,N,Y,0,81698.64,166,Unknown,2,0,8225.97,21854.93,4,787,0,0,0
CST_107760,Ransdell Pierson,35,M,N,Y,0,236480.9,4897,Laborers,2,0,53554.61,58479.2,48,669,0,0,0
CST_112961,Daum Kim,39,M,Y,Y,0,261416.68,2224,Managers,2,0,41953.83,52697.36,28,888,0,0,0
CST_149369,Cable,41,F,Y,Y,1,373326.94,1950,HR staff,3,0,48237.5,51997.72,34,837,0,0,0
CST_161829,Henry,44,F,N,Y,0,347957.64,365247,Unknown,1,0,59553.77,64666.63,34,793,0,0,0
CST_151034,Slater,45,M,Y,Y,0,165332.57,365246,Unknown,2,0,39232.8,35753.32,91,638,1,1,1
CST_163765,Siebelt,53,M,N,Y,3,73120.71,365251,Unknown,5,0,17463.84,13322.74,44,887,0,0,0
CST_159764,Haggett,28,F,N,Y,0,187346.16,365240,Unknown,2,0,66864.68,40293.95,39,742,0,0,0
CST_118854,Benjamin Kang,28,F,N,N,0,128185.34,365246,Unknown,1,0,11852.43,28118.75,63,939,0,0,0
CST_122014,Nick Brown,54,M,N,N,1,151227.65,232,Sales staff,,0,29486.28,48706.58,58,865,0,0,0
CST_157387,White,30,M,Y,Y,0,430896.23,1361,Managers,1,1,50625.6,90225.16,66,791,0,0,0
CST_108861,Jan Strupczewski,29,F,N,Y,0,53792.51,365245,Unknown,2,0,20316.65,10947.03,4,780,0,0,0
CST_121240,Krudy David,36,M,N,Y,1,163326.37,9587,Unknown,3,1,21958.18,38265.61,17,780,0,0,0
CST_107263,Rachel Lee,50,F,N,Y,0,132128.59,365251,Unknown,2,0,13595.15,17471.52,1,704,0,0,0
CST_135141,Fang,24,F,Y,N,1,255528.97,845,Sales staff,2,0,22341.74,88787.42,87,744,0,0,0
CST_115901,Jed Horowitz,35,F,N,N,1,72526.46,1448,High skill tech staff,3,0,26801.34,19815.47,54,687,0,0,0
CST_142933,Greg,46,F,N,Y,0,172516.41,5472,Unknown,1,0,38804.93,43234.73,60,837,0,0,0
CST_153238,Humphries,25,M,Y,N,2,104929.91,1031,Laborers,4,0,22572.14,12435.47,63,886,0,0,0
CST_141994,Huw,35,F,N,Y,0,213421.34,365245,Unknown,2,0,47988.49,24941.94,41,815,0,0,0
CST_121521,Martinne Geller,43,M,Y,Y,0,251792.49,1437,Low-skill Laborers,2,0,28170.12,55972.41,85,685,0,0,0
CST_158877,Hals,55,F,N,Y,1,219833.41,624,Core staff,3,0,28125.33,58338.57,60,852,0,0,0
CST_145628,Alwyn,53,M,N,Y,1,389244.15,831,Laborers,3,1,46263.65,51018.84,83,572,1,1,1
CST_144660,Maria,31,M,N,Y,1,132431.36,1226,Security staff,2,0,34941.39,31154.15,36,819,0,0,0
CST_100734,Stephen Brown,31,F,Y,Y,1,190922.24,,High skill tech staff,3,0,61518.56,49919.81,93,680,0,0,0
CST_129404,Paul,30,M,Y,N,0,257749.58,4697,Unknown,2,1,25776.52,35272.52,55,923,0,0,0
CST_104971,Karen Freifeld,38,F,N,Y,1,290770.66,601,Waiters/barmen staff,2,0,29604.08,83934.38,94,684,0,0,1
CST_109607,Grant McCool,52,F,N,Y,0,100606.31,365242,Unknown,1,0,28332.17,23748.88,18,895,0,0,0
CST_148546,Goldstein,33,M,Y,Y,1,195914.26,2068,Drivers,3,0,22559.98,37275.59,22,755,0,0,0
CST_162812,Vaughan,44,M,Y,N,0,330149.14,3072,Laborers,1,0,38206.53,49003.09,76,875,0,0,0
CST_116183,Emily Flitter,26,M,Y,Y,2,258597.57,1018,Drivers,4,0,37700.59,32883.72,79,743,0,0,0
CST_152410,Olaoye,32,F,N,Y,0,135995.66,4439,Core staff,2,0,13539.44,34258.7,67,899,0,0,0
CST_106664,Sinead Cruise,45,F,N,Y,1,254057.95,578,Security staff,3,0,29199.69,58390.29,40,928,0,0,0
CST_104373,Poornima Gupta,43,F,N,Y,1,81075.87,103,Laborers,2,0,29991.42,17816.42,67,805,0,0,0
CST_113629,Jessica Wohl,55,F,N,Y,1,92207.03,2065,Sales staff,2,1,28232.57,21593.87,99,842,0,0,0
CST_131958,Lynn,28,F,Y,Y,0,397531.99,5048,Unknown,2,0,41814.57,49827.61,38,932,0,0,0
CST_119005,Douwe Miedema,55,M,N,N,,173181.47,1382,Unknown,1,0,32303.99,35907.87,99,664,0,0,1
CST_151247,Dolan,30,F,Y,Y,1,290677.05,2311,Core staff,2,0,52051.47,41434.44,11,827,0,0,0
CST_126425,Stephen Aldred,23,M,Y,N,0,196142.48,2116,Drivers,2,0,58300.73,22233.27,80,757,0,0,0
CST_152610,McCrank,55,F,Y,N,0,225257.23,4872,Laborers,2,1,55683.54,33828.44,77,864,0,0,0
CST_105992,Jonathan Stempel,48,M,N,Y,0,208796.32,3002,Laborers,2,0,30545.37,38742.81,39,779,0,0,0
CST_112951,Vincenzo Damiani,46,M,N,Y,0,135324.55,828,Drivers,1,1,15165.25,15978.24,92,610,1,1,1
CST_159533,Brown,35,F,N,Y,0,156695.97,365245,Unknown,2,0,23472.06,29291.11,72,698,0,0,0
CST_158251,Forgione,40,F,N,N,0,88153.43,743,Laborers,2,0,24906.97,12415.08,87,644,1,1,1
CST_149907,Stamp,46,F,N,N,0,108241.79,572,Unknown,1,0,18004.39,23742.97,91,654,0,0,1
CST_133711,Nadia,46,F,N,N,0,134224.23,486,Medicine staff,2,0,37367.3,35526.57,47,916,0,0,0
CST_164079,Rosendahl,35,F,N,Y,0,225289.72,911,Accountants,1,0,32381.18,35291.99,10,811,0,0,0
CST_134635,Jessica,54,F,N,N,0,139834.44,365251,Unknown,2,0,30748.68,43821.29,64,734,0,0,0
CST_136756,John,42,M,Y,N,0,143732.93,365241,Unknown,1,0,24894,29410.51,45,730,0,0,0
CST_160558,Hurley,53,F,N,N,0,221106.8,1055,Accountants,1,0,30001.77,64976.09,47,921,0,0,0
CST_159662,Bernabei,30,M,Y,Y,,327244.2,241,Laborers,2,0,39822.63,54877.29,91,518,2,0,1
CST_164413,Malone,48,F,Y,Y,0,111960.84,872,Low-skill Laborers,1,0,10927.75,31011.32,36,685,0,0,0
CST_121989,Paul Day,39,M,Y,Y,0,190757.5,4738,Laborers,1,0,42423.91,25222.54,78,932,0,0,0
CST_100238,Nathan Layne,23,M,Y,Y,2,160508.37,1337,Laborers,4,1,54477.63,41749.52,52,815,0,0,0
CST_156279,Fabi,45,F,Y,N,1,284927.94,365252,Unknown,3,0,23574.12,35471.35,92,725,0,0,0
CST_107080,Catherine Bremer,35,M,Y,Y,0,52934.18,1202,Laborers,2,1,15099.86,6646.04,27,901,0,0,0
CST_143916,Martinne,42,F,N,Y,0,184745.45,597,Sales staff,2,1,38342.3,30222.06,83,540,0,0,1
CST_116655,Ernest Scheyder,42,F,N,N,0,206539.56,365249,Unknown,1,0,24652.52,64873.02,31,906,0,0,0
CST_163468,Jaisinghani,26,F,Y,Y,0,217502.98,804,Managers,2,0,38215.08,51316.67,61,720,0,0,0
CST_163721,Govindasamy,52,F,N,N,0,125499.59,1069,Unknown,2,0,24166.41,22287.42,30,786,0,0,0
CST_141288,Jason,49,F,N,Y,1,226250.97,274,High skill tech staff,3,0,33296.65,25719.21,50,898,0,0,0
CST_132644,Terril,43,F,N,N,0,170057.64,1929,Laborers,1,0,34832.59,33309.39,36,766,0,0,0
CST_106062,Luke Jeffs,41,F,N,Y,3,201011.15,688,Laborers,5,0,16003.06,29615.51,60,798,0,0,0
CST_159126,Viswanatha,40,M,Y,N,0,232995.88,6220,Drivers,1,0,43419.37,24985.04,28,876,0,0,0
CST_114868,Nelson Bocanegra,33,M,N,Y,2,81916.03,751,Low-skill Laborers,4,1,32709.27,20850.48,97,539,0,0,1
CST_129630,Anna,48,M,N,Y,1,262676.6,3769,Security staff,2,0,22828.92,83579.36,40,676,0,0,0
CST_112866,Luke Baker,30,F,N,N,2,229459.05,842,Unknown,4,0,24607.26,87665.63,2,662,0,0,0
CST_160086,Hays,26,M,Y,N,1,129955.72,3202,Laborers,2,0,11971.45,33347.75,70,931,0,0,0
CST_164728,Thatcher,38,F,N,Y,2,162557.91,1354,Realty agents,4,0,32912.75,21829.01,50,683,0,0,0
CST_146391,P.J.,48,F,N,Y,2,109074.92,381,Security staff,4,0,26386.19,19689.62,16,900,0,0,0
CST_106227,Padraic Halpin,28,F,Y,Y,0,196442.64,169,Sales staff,2,0,46090.93,35118.62,49,815,0,0,0
CST_130360,Scott,31,M,N,Y,0,209340.77,400,Drivers,2,0,27960.99,52725.61,82,815,0,0,0
CST_139967,Saeed,28,F,N,N,1,86670.73,162,Core staff,3,0,10812.65,17116.05,91,722,0,0,0
CST_145120,Edward,23,F,Y,Y,1,195510.18,4873,Managers,3,0,47725.93,57165.68,69,868,0,0,0
CST_142782,t,26,F,Y,Y,1,212732.89,632,Security staff,3,1,30390.49,27276.22,55,914,0,0,0
CST_164087,Sheahan,24,F,,Y,1,144721.37,718,Laborers,3,0,16488.6,47818.72,51,658,0,0,0
CST_130811,Tanya,37,F,N,N,0,167341.89,1175,Sales staff,2,0,32885.33,18747.47,38,739,0,0,0
CST_152787,Wachtel,34,F,N,N,0,143698.49,2102,Unknown,1,0,37088.63,31712.47,83,662,0,0,0
CST_147347,Angel,28,M,Y,Y,2,295893.56,332,Unknown,4,0,36560.91,55759.47,95,552,1,1,1
CST_147404,Valetkevitch,54,F,Y,N,0,143121.29,5444,Sales staff,1,0,21015.17,42521.75,40,742,0,0,0
CST_157040,er,27,M,Y,Y,2,163838.36,1485,Security staff,4,0,36026.59,37286.49,88,661,0,0,0
CST_162225,N.,40,F,N,N,3,191702.68,382,Unknown,5,0,40064.88,50773.03,1,916,0,0,0
CST_165351,Badawy,30,F,Y,Y,1,439572.27,2452,Managers,3,0,39785.42,124761.83,25,871,0,0,0
CST_154412,Davey,35,F,Y,N,0,113768.17,1246,Laborers,1,0,10044.89,35435.01,87,640,1,1,1
CST_143556,Dena,49,F,N,Y,0,254412.79,4111,Accountants,2,0,74274.56,58070.54,91,726,0,0,0
CST_131190,Tim,43,F,N,N,0,132298.05,712,Cleaning staff,1,0,13924.22,34933.18,30,708,0,0,0
CST_132853,Melanie,33,M,N,N,0,214584.05,1550,Laborers,2,0,36726.87,30631.48,76,841,0,0,0
CST_138137,Svea,36,F,N,N,0,515918.61,1455,Unknown,1,0,72811.41,64537.73,75,946,0,0,0
CST_145746,Gerry,23,M,N,Y,0,166139.05,1737,Unknown,1,0,21066.73,22015.56,26,927,0,0,0
CST_159582,Hepher,40,F,Y,Y,1,180097.34,1228,Sales staff,3,1,23711.41,35688.19,97,797,0,0,0
CST_163562,Mason,28,M,Y,Y,0,118133.44,653,Core staff,1,1,20765.03,22920.96,92,731,0,0,0
CST_146171,James,26,M,Y,Y,2,165782.21,1173,Unknown,4,0,22212.23,56153.43,81,748,0,0,0
CST_109038,Michelle Martin,28,F,N,Y,0,101527.06,540,Medicine staff,1,0,10554.03,14333.58,3,774,0,0,0
CST_161070,Viswanatha,33,F,N,Y,0,289947.98,5214,Managers,1,1,43511.83,47423.98,25,700,0,0,0
CST_100475,Caroline Valetkevitch,30,F,Y,Y,0,426207.07,368,Accountants,1,0,30304.19,120928.76,8,850,0,0,0
CST_131578,Tom,30,M,Y,N,0,124573.95,1804,Sales staff,1,0,28539.97,26718.58,59,651,0,0,0
CST_159920,Jonas,48,F,N,Y,0,156955.63,123,Sales staff,1,1,33398.4,25221.07,33,910,0,0,0
CST_103747,Kyle Peterson,28,F,Y,Y,0,922284.7,4222,Sales staff,2,0,115217.2,212843.66,7,707,0,0,0
CST_155571,Klayman,48,M,,Y,0,283802.99,3097,Unknown,2,0,54531.61,76305.9,52,757,0,0,0
CST_123817,Lisa Richwine,54,F,N,N,0,127648.19,365247,Unknown,1,0,20283.82,15307.43,88,662,0,0,0
CST_161426,Jacobs,39,F,N,Y,0,87386.09,978,Medicine staff,1,0,15336.16,28471.42,79,694,0,0,1
CST_136026,Greg,40,F,N,Y,0,109448.72,365252,Unknown,2,0,28873.82,23978.22,72,544,0,0,1
CST_103738,Leigh Jones,41,F,N,Y,0,102879.91,365244,Unknown,2,0,19708.54,17706.07,46,842,0,0,0
CST_127850,Choudhury,34,M,N,Y,1,150496.17,4668,Laborers,3,0,15018.48,21932.93,47,777,0,0,0
CST_157825,Mutikani,55,F,N,N,0,463213.44,257,Core staff,2,0,7929.42,49493.68,50,709,0,0,0
CST_148155,Baker,27,F,N,Y,0,136138.41,447,Sales staff,2,0,26526.64,22126.43,32,679,0,0,0
CST_118846,Jed Horowitz,39,F,N,Y,0,160197.7,143,Sales staff,2,1,33927.17,19650.41,46,916,0,0,0
CST_109646,Noah Barkin,29,F,Y,N,2,180818.84,486,Unknown,3,0,30566.46,42787.37,61,785,0,0,0
CST_151152,Tiwutanond,45,F,N,Y,1,119997.19,703,Laborers,2,0,33684.12,30312.05,34,780,0,0,0
CST_165102,MacLellan,26,F,N,N,1,213262.65,1318,Unknown,3,0,36603.31,55755.55,78,724,0,0,0
CST_126042,Johnson,47,F,N,Y,0,380560.02,8211,Managers,2,0,54220.75,79977.98,55,928,0,0,0
CST_162388,Geller,53,F,N,Y,0,120652.44,365242,Unknown,1,0,27864.16,20016.06,20,826,0,0,0
CST_145827,ing,52,F,N,Y,0,165118.14,2579,Private service staff,2,0,41409.56,26388.85,49,669,0,0,0
CST_143378,Matt,32,M,N,Y,1,244908.17,128,Laborers,3,0,48028.03,46149.41,61,700,0,0,0
CST_142348,Oksana,54,M,N,Y,0,108440.48,907,Laborers,1,,22326.61,23056.81,5,885,0,0,0
CST_136655,Michelle,37,M,N,Y,0,154297.88,1210,Waiters/barmen staff,1,0,16780.48,36610.89,41,772,0,0,0
CST_121607,Sophie Sassard,46,M,N,N,0,161373.8,826,Laborers,2,1,37683.45,57060.65,7,718,0,0,0
CST_108982,Norihiko Shirouzu,32,M,Y,N,0,134682.02,861,Laborers,2,1,13934.42,17504.79,92,948,0,0,0
CST_156204,Bull,43,M,N,Y,0,192239.08,6614,Cleaning staff,1,0,27558.37,24396.18,53,690,0,0,0
CST_106579,Lauren Tara,49,M,Y,Y,0,279726,154,Drivers,2,0,33521.5,57342.81,74,576,1,1,1
CST_119696,Paul Lienert,41,F,N,Y,0,88347.75,4734,Medicine staff,2,1,34249.33,24309.03,94,768,0,0,0
CST_153369,Malone,33,F,Y,Y,1,131686.36,1200,Laborers,3,0,24797.31,25412.33,0,797,0,0,0
CST_112541,Caroline Valetkevitch,40,M,Y,Y,1,184402.65,753,Laborers,3,0,14933.83,35544.88,92,716,0,0,0
CST_117794,Chuck Mikolajczak,43,F,N,Y,0,176239.69,841,Managers,2,0,49000.59,35136.88,61,936,0,0,0
CST_130615,Nick,51,F,N,N,0,147360.96,365247,Unknown,2,0,35840.43,49763.62,57,872,0,0,0
CST_143519,Manuela,54,F,N,N,0,192407.56,536,Core staff,2,0,32432.42,60882.49,97,568,1,1,1
CST_100490,Ilona Wissenbach,29,M,N,N,0,162357.13,2358,Security staff,1,1,46939.58,42223.39,99,560,1,1,1
CST_141468,ernard,40,F,N,Y,0,173111.16,1932,Medicine staff,1,0,27867.23,30937.14,56,876,0,0,0
CST_149271,Whittall,26,F,Y,Y,0,74122.19,7837,Unknown,2,0,27368.37,18091.13,2,924,0,0,0
CST_138283,Bernie,40,F,N,N,0,132967.85,5396,Unknown,2,0,42540.71,28009.8,28,762,0,0,0
CST_160652,Spicer,32,M,N,N,0,134702.67,1097,Laborers,1,0,23052.51,37794.65,70,910,0,0,0
CST_129182,Francesca,49,F,N,N,0,197201.33,1960,Sales staff,1,0,20993.82,50297.04,91,926,0,0,0
CST_119674,Yoko Kubota,47,M,N,N,0,224914.39,77,Drivers,1,0,46282.56,53769.73,79,523,2,1,1
CST_152109,Leff,47,F,Y,Y,0,119322.79,2482,Laborers,2,1,50356.17,41312.71,26,926,0,0,0
CST_116696,Donny Kwok,35,M,Y,Y,0,143931.36,7847,Managers,2,0,15673.09,21402.59,57,846,0,0,0
CST_164336,Lash,45,F,N,N,1,166439.01,1790,Unknown,3,0,27586.3,38244.51,9,660,0,0,0
CST_164113,N.,42,F,N,Y,2,40489.32,5844,Medicine staff,4,0,17644.14,9673.95,16,862,0,0,0
CST_141076,Lucy,30,F,N,Y,0,140416.06,304,Sales staff,2,0,38672.1,47873.53,79,738,0,0,0
CST_103119,Soyoung Kim,48,M,Y,N,1,270711.59,1000,Managers,3,0,55570.86,51490.01,37,779,0,0,0
CST_120465,Noah Barkin,36,M,N,Y,0,93688.69,5799,Unknown,2,0,20430.92,31909.38,10,765,0,0,0
CST_144041,Gabriel,51,F,N,Y,1,197542.33,820,Managers,2,0,41377.16,75715.57,61,759,0,0,0
CST_146934,Richwine,31,M,N,N,2,170329.04,586,Drivers,4,0,17959.29,25068.41,9,650,0,0,0
CST_140533,Scott,47,F,N,Y,0,121335.53,365240,Unknown,1,0,7736.56,27868.48,10,860,0,0,0
CST_136553,Ryan,45,M,Y,Y,0,337001.85,1826,Laborers,1,0,53293.45,69054.92,42,923,0,0,0
