customer_id,name,age,gender,owns_car,owns_house,no_of_children,net_yearly_income,no_of_days_employed,occupation_type,total_family_members,migrant_worker,yearly_debt_payments,credit_limit,credit_limit_used(%),credit_score,prev_defaults,default_in_last_6months,credit_card_default
CST_129315,Maria,28,F,N,Y,1,371589.07,1417,Unknown,3,1,29192,38519.24,48,863,0,0,0
CST_111640,Oliver Hirt,44,M,N,Y,1,279909.11,1673,Laborers,3,0,17944.52,65039.13,83,677,0,0,1
CST_139237,Suzanne,37,F,N,N,0,129633.23,164,Cleaning staff,2,0,29892.75,36552.07,71,681,0,0,0
CST_110331,Kaori Kaneko,24,F,N,Y,0,239984.82,4676,Cleaning staff,2,0,51397.62,61399.84,44,835,0,0,0
CST_106820,Huw Jones,38,F,N,Y,0,390857.62,3275,Accountants,1,0,61521.59,139257.29,39,682,0,0,0
CST_134337,Lesley,44,F,N,N,0,209540.97,365241,Unknown,2,0,50892.56,48817.96,40,946,0,0,0
CST_103116,Tom Polansek,37,F,N,Y,1,56846.97,4347,High skill tech staff,3,0,23478.15,17986.15,83,672,0,0,0
CST_129445,Jan,42,F,Y,N,0,221996.71,3563,Sales staff,2,0,32382.24,34271.9,91,864,0,0,0
CST_142320,Dan,48,F,N,Y,1,198738.29,1053,Sales staff,3,0,32031.88,53647.28,56,833,0,0,0
CST_138215,Jonathan,29,M,Y,Y,1,187629.14,2501,Unknown,3,1,20188.13,35985.53,76,815,0,0,0
CST_101729,Patrick Vignal,27,F,N,N,0,141003.66,2371,Cooking staff,2,1,15781.05,33616.31,28,682,0,0,0
CST_124665,David Henry,32,F,N,Y,0,244040.28,2181,Accountants,1,0,45178.83,51659.46,22,828,0,0,0
CST_164335,Bernabei,46,F,N,N,0,58259.98,365241,Unknown,2,0,22021.66,9241.37,88,700,0,0,0
CST_153814,Edwin,35,F,N,Y,1,251869.08,9272,Laborers,3,0,30723.52,60535.75,57,894,0,0,0
CST_135400,asil,36,F,N,N,0,86370.78,365242,Unknown,1,0,21468.73,22213.54,25,949,0,0,0
CST_127283,Karen Jacobs,27,F,Y,Y,2,503963.65,817,Managers,4,0,61652.83,59889.36,27,698,0,0,0
CST_143524,Herbert,51,F,N,Y,0,128675.13,2855,Unknown,2,,12097.89,25834.2,76,890,0,0,0
CST_136757,Ross,43,F,Y,N,1,264412.73,1083,Accountants,3,0,37377.4,35845.63,98,922,0,0,0
CST_113138,Dan Wilchins,52,M,N,N,0,318972.46,3448,Laborers,1,1,38734.66,103573.43,53,793,0,0,0
CST_161453,Skariachan,30,F,N,N,0,387825.58,645,Managers,2,1,25772.21,83643.08,30,689,0,0,0
CST_107490,Sarah N.,25,M,Y,Y,1,200451.72,306,Drivers,3,1,10658.24,74611.24,45,660,0,0,0
CST_110661,Caroline Valetkevitch,45,M,,Y,0,213866.59,2272,Core staff,2,0,22836.78,71050.18,21,802,0,0,0
CST_152059,Frankel,30,F,N,Y,0,177994.13,365246,Unknown,2,0,9960.81,23810.5,24,810,0,0,0
CST_121454,Sergio Goncalves,33,F,Y,Y,0,130982.81,232,Unknown,2,0,8209.99,28732,65,853,0,0,0
CST_116087,Peter Rudegeair,36,F,N,N,0,92887.67,897,Sales staff,2,0,30234.98,32974.29,45,789,0,0,0
CST_119257,Dominic Lau,48,F,N,Y,0,205314.31,476,Unknown,2,0,31057.11,28471.11,84,777,0,0,0
CST_151496,N.,49,F,Y,Y,0,158996.05,365248,Unknown,1,0,30073.84,40068.4,97,752,0,0,0
CST_164674,Woodall,32,F,N,Y,0,237567.94,365250,Unknown,2,0,20717.87,26908.3,8,655,0,0,0
CST_120685,Dan Levine,34,F,Y,Y,0,329545.33,1183,Sales staff,2,0,48640.53,78630.06,92,870,0,0,0
CST_154700,Geller,54,M,Y,Y,0,239796.98,365247,Unknown,2,0,16681.17,35005.38,26,761,0,0,0
CST_112923,ewich Leila,48,F,N,N,0,166643.05,3326,Sales staff,2,0,47903.65,36668.6,76,895,0,0,0
CST_126426,Joyce Lee,52,M,Y,Y,2,85095.81,2658,Laborers,4,0,32824.91,29811.27,17,701,0,0,0
CST_116301,ernard Vaughan,50,F,N,Y,2,138276.92,3741,Unknown,3,0,9628.87,22624.97,90,658,0,0,0
CST_105082,Jason Lange,34,F,Y,Y,0,110729.83,365244,Unknown,2,0,23382.55,14686,4,684,0,0,0
CST_105783,Tim Ghianni,24,F,Y,Y,0,314645.31,365252,Unknown,2,0,40327.61,95501.73,28,719,0,0,0
CST_140345,Steven,27,M,Y,N,1,401399.99,263,Drivers,2,0,48669.91,75138.67,78,628,1,1,1
CST_140860,Christiaan,52,F,N,Y,0,167740.59,1732,Laborers,1,0,59545,24317.6,98,692,0,0,0
CST_134220,Madeline,52,F,N,Y,0,74746.6,365243,Unknown,1,0,10412.52,16930.99,36,785,0,0,0
CST_137981,Patrick,54,F,N,Y,0,214520.58,10982,Unknown,2,0,10339.24,40735.06,63,750,0,0,0
CST_152058,Seetharaman,29,F,N,N,0,59490.61,365247,Unknown,1,0,4912.31,12838.98,35,934,0,0,0
CST_158231,Bull,29,M,Y,Y,1,410833.57,643,Managers,3,1,69499.16,153615.79,78,525,1,1,1
CST_104011,Paul Thomasch,53,M,Y,Y,0,149876.68,83,Laborers,2,0,26227.17,25716.1,49,795,0,0,0
CST_162057,Driver,49,F,N,Y,0,76876.83,1732,Cleaning staff,2,0,11572.75,17736.51,54,717,0,0,0
CST_108444,Cyntia Barrera,49,F,N,Y,2,68826.04,234,Unknown,4,1,38007.71,18176.49,53,872,0,0,0
CST_158520,Malone,49,M,N,Y,0,279208.96,365251,Unknown,2,0,42173.87,30476.24,24,682,0,0,0
CST_134404,Sinead,51,F,N,Y,0,218888.35,365249,Unknown,1,0,39311.88,73544.02,85,640,1,1,1
CST_152933,Mutikani,33,F,N,Y,0,81098.82,365245,Unknown,1,0,14605.52,12021.58,67,856,0,0,0
CST_104340,Lauren Tara,48,M,N,N,0,520333.86,290,High skill tech staff,1,0,23692.93,119989.76,83,888,0,0,0
CST_115880,Jennifer Clark,53,F,N,N,0,233353.92,4611,Unknown,2,0,30373.74,24011.36,36,867,0,0,0
CST_136983,Andrea,33,M,Y,N,2,183453.55,1523,Drivers,4,0,55835.07,21582.28,12,802,0,0,0
CST_129128,David,37,F,N,Y,3,275375.99,1811,Cooking staff,5,1,32217.82,54670.47,29,853,0,0,0
CST_132836,Herbert,37,F,N,N,1,116642.52,4607,Medicine staff,2,0,28640.33,20331.13,48,735,0,0,0
CST_144508,Kevin,43,M,,Y,0,610226.68,3251,Managers,2,0,48463.33,148288.36,78,823,0,0,0
CST_150690,Devitt,41,F,N,Y,0,113362.71,2534,High skill tech staff,2,0,21130.4,15874.56,54,792,0,0,0
CST_150038,Mutikani,42,M,N,Y,0,251421.72,7251,Laborers,2,0,11083.56,78860.55,10,760,0,0,0
CST_140370,Ross,49,M,N,Y,0,134671.4,365248,Unknown,2,0,35012.93,46057.94,85,660,0,0,0
CST_133878,Emi,40,F,N,Y,0,258183.31,365251,Unknown,1,0,26070.45,82103.9,88,865,0,0,0
CST_163125,Yun,31,M,N,Y,0,144433.04,563,Laborers,1,1,43331.72,33136.51,85,696,0,0,0
CST_118950,Caroline Copley,33,F,N,Y,0,367378.76,1120,Laborers,1,1,26324.54,47963.32,32,698,0,0,0
CST_125831,Andrea Shalal-Esa,49,F,Y,N,0,426523.5,2747,Unknown,2,1,53263.51,145764.22,84,702,0,0,0
CST_111892,Melanie Lee,55,M,N,Y,0,136448.14,4135,Unknown,2,0,13218.36,31009.9,51,824,0,0,0
CST_137771,Julien,36,M,Y,N,2,240418.47,5249,Laborers,4,1,20875.6,50156.94,79,695,0,0,0
CST_147131,Kan,53,F,N,Y,0,213321.54,3844,Unknown,2,0,36324.36,48990.8,64,672,0,0,0
CST_125454,Chee,44,F,Y,N,1,174979.29,713,Core staff,2,0,24970.37,57408.52,48,709,0,0,0
CST_147773,Yukhananov,37,F,N,Y,0,105276.59,365247,Unknown,2,0,15106.07,19219.15,89,740,0,0,0
CST_135074,ill,51,F,N,Y,1,161302.72,3780,Accountants,2,0,16016.02,40306.53,0,658,0,0,0
CST_129537,Liana,25,F,N,Y,1,234818.11,998,Unknown,3,0,61818.64,30184.82,37,668,0,0,0
CST_143941,Deepa,39,F,N,N,0,254110.24,2454,Medicine staff,2,0,47868.67,63287.31,19,912,0,0,0
CST_122783,David Milliken,23,F,Y,N,0,165888.58,785,Sales staff,2,0,24304.51,43444.53,1,709,0,0,0
CST_148135,Sheahan,51,F,N,Y,0,281859.89,2981,Unknown,1,0,26819.1,62257.33,88,846,0,0,0
CST_136000,Edwin,39,F,N,Y,0,347113.96,2206,Sales staff,2,0,39497.82,55747.43,2,929,0,0,0
CST_123514,Matt Scuffham,28,F,N,N,0,121280.39,609,Core staff,2,0,13607.82,24920.96,58,785,0,0,0
CST_115389,Steve Slater,23,F,Y,Y,0,271177.57,365250,Unknown,2,0,26228.11,60463.81,32,737,0,0,0
CST_114817,David Ljunggren,45,F,Y,Y,1,184536.78,2264,Core staff,3,0,56205.77,39664.2,24,786,0,0,0
CST_133371,Nate,55,F,Y,Y,2,154071.15,4437,Sales staff,4,0,48151.11,28399.88,15,859,0,0,0
CST_151672,Strupczewski,38,F,Y,N,0,102575.99,701,Managers,2,0,34843.81,23034.9,61,906,0,0,0
CST_118841,Patricia Kranz,38,M,N,Y,0,271299.12,465,Laborers,2,0,50096.48,31628.03,34,728,0,0,0
CST_112440,Bill Rigby,28,M,N,Y,,212895.36,202,Drivers,2,0,21339.6,40426.83,66,917,0,0,0
CST_154988,Jewkes,36,F,N,Y,1,92242.35,201,Laborers,2,0,17212.95,25691.45,64,698,0,0,0
CST_149280,Kim,33,M,Y,Y,0,279238.23,1320,Drivers,2,0,31542.65,66874.57,44,774,0,0,0
CST_104279,Jason Lange,24,M,N,Y,2,113732.98,196,Drivers,4,1,17582.75,21540.09,90,723,0,0,0
CST_153285,White,24,F,N,Y,0,86566.02,2261,Cleaning staff,1,0,10537.5,10589.17,85,944,0,0,0
CST_114544,Elvina Nawaguna,52,F,N,Y,0,201085.32,1207,Cooking staff,2,0,26371.01,71556.15,31,684,0,0,0
CST_149673,Papachristou,51,M,Y,Y,0,244362.93,2242,Laborers,2,1,23646.27,52961.44,74,674,0,0,0
CST_118196,Charlie Zhu,43,F,N,N,0,193087.84,365249,Unknown,1,0,15398.67,23313.51,33,915,0,0,0
CST_131607,Aruna,25,M,,N,0,122705.67,2447,Managers,2,0,34009.63,16517.28,16,665,0,0,0
CST_165779,Edwards,26,F,N,Y,0,177219.24,365249,Unknown,2,0,19569.17,44121.89,29,840,0,0,0
CST_152718,Schwartz,26,F,N,N,2,125385,2196,High skill tech staff,4,0,12411.31,17725.2,89,512,0,1,1
CST_156880,Donovan,23,M,N,Y,0,204458.43,4624,Laborers,2,0,32195.81,49264.33,55,857,0,0,0
CST_112251,Kevin Drawbaugh,39,M,N,Y,0,296154.31,2564,Unknown,2,1,52300.4,107409.16,58,892,0,0,0
CST_114891,Katharina Bart,31,F,N,Y,0,85806.79,108,Core staff,2,0,10576.53,15754.06,81,546,2,1,1
CST_128107,Annika,30,M,Y,N,0,245882.08,1602,Core staff,2,0,50328.9,40023.56,6,942,0,0,0
CST_107685,Clare Baldwin,45,M,Y,Y,0,177032.8,1805,Sales staff,1,0,11976.21,22227.76,56,794,0,0,0
CST_117273,Anjuli Davies,27,M,N,Y,2,238963.51,148,Core staff,4,0,56777.52,91038.86,4,905,0,0,0
CST_163758,Stempel,54,F,Y,Y,2,262249.15,4012,Laborers,4,0,60127.2,89939.03,10,898,0,0,0
CST_124548,Jim Wolf,35,F,N,N,0,347913.23,1516,Laborers,2,0,25258.33,42277.75,93,751,0,0,0
CST_111591,Thomas Ferraro,36,F,N,Y,0,143532.25,2383,Unknown,1,0,9760.53,20648.6,57,742,0,0,0
CST_163699,Kubota,45,F,N,Y,0,200314.14,615,Security staff,2,1,,34067.55,78,789,0,0,0
CST_148892,Kim,29,M,N,Y,1,233434.23,5346,Laborers,3,1,8394.62,37312.48,44,718,0,0,0
CST_124308,David Henry,54,M,Y,Y,0,237140.18,2978,Sales staff,2,0,47934.91,55678.98,48,737,0,0,0
CST_130575,Maria,24,F,Y,Y,2,148594.55,3496,Sales staff,4,0,43594.63,56905.17,85,943,0,0,0
CST_158064,Kaneko,28,M,Y,Y,0,177793.63,365248,Unknown,2,0,25484.14,20879.7,2,881,0,0,0
CST_133633,Vidya,31,M,Y,Y,0,252849.74,2954,Drivers,2,0,16577.78,34207.33,6,674,0,0,0
CST_117191,en Hirschler,43,F,Y,N,1,191313.68,538,Accountants,3,0,26326.66,59290.98,66,819,0,0,0
CST_135535,Se,55,M,N,Y,2,166594.34,3531,Drivers,4,0,26816.68,33166.77,72,898,0,0,0
CST_111726,Jennifer Hoyt,40,M,Y,Y,2,152132.5,636,Laborers,4,0,20668.72,52486.79,13,664,0,0,0
CST_127341,N,26,F,N,Y,0,99030.28,9477,Core staff,2,0,10536.08,17703.78,53,714,0,0,0
CST_124577,Mike Peacock,43,F,N,Y,0,144927.39,1320,Sales staff,2,0,13093.96,41120.48,46,917,0,0,0
CST_141726,Charles,39,F,N,Y,0,130309.38,3376,Laborers,1,0,17757.41,17318.26,58,693,0,0,0
CST_142265,Sinead,30,F,N,Y,0,338584.46,365241,Unknown,2,0,51630.33,114782.93,86,818,0,0,0
CST_107960,David Milliken,42,F,N,N,0,209885.77,2078,Accountants,2,0,38438.87,65191.49,40,874,0,0,0
CST_143631,Kevin,34,M,Y,Y,1,307836.89,1653,Laborers,3,0,36611.66,38713.8,97,791,0,0,0
CST_143606,Julie,25,M,Y,Y,1,236609.05,297,Drivers,3,0,33974.74,31037.4,2,917,0,0,0
CST_147816,Mehra,45,M,N,Y,0,110897.12,,Laborers,1,0,14579.29,25222.14,27,726,0,0,0
CST_122185,Tetsushi Kajimoto,27,F,N,Y,0,146841.25,1866,Sales staff,2,0,58202.74,35742.9,59,829,0,0,0
CST_156584,Rucinski,40,F,Y,N,1,264770.79,6326,Sales staff,3,0,79934.86,48205.55,34,865,0,0,0
CST_140276,Daum,47,F,N,Y,0,172722.07,365244,Unknown,2,0,20858.59,64903.86,28,911,0,0,0
CST_164058,Sharp,49,M,N,Y,0,241628.69,365251,Unknown,2,0,29878.75,79792,33,786,0,0,0
CST_165335,Pierson,27,M,N,Y,0,244665.35,365242,Unknown,1,0,27967.39,71277.14,70,665,0,0,1
CST_155315,Levine,49,F,N,Y,0,147326.78,433,Laborers,2,0,19857.3,39638.75,89,909,0,0,0
CST_157385,Carew,53,M,Y,N,0,143342.62,624,Unknown,2,1,17464.42,36079.61,25,854,0,0,0
CST_126166,Kate Holton,48,F,N,Y,0,379449.73,491,Managers,1,0,19725.26,85251.44,21,915,0,0,0
CST_103204,Sven Egenter,53,F,N,Y,0,163214.55,1774,Sales staff,1,0,44074.68,39480.13,72,640,1,1,1
CST_141417,Carey,43,M,Y,N,0,434735.34,583,Managers,2,0,27272.85,52764.67,33,655,0,0,0
CST_148142,Lawder,39,F,N,Y,0,143592,87,Unknown,1,0,16720.6,20440.35,2,909,0,0,0
CST_114961,Deepa Seetharaman,25,M,Y,Y,0,174809.77,365251,Unknown,2,0,35013.6,18951.67,7,859,0,0,0
CST_160388,Stempel,38,M,N,N,0,363684.19,1888,Core staff,2,0,76779.94,40820.83,60,712,0,0,0
CST_151301,Ingram,34,M,N,N,0,118213.96,368,Laborers,1,0,22200.04,23608.72,84,846,0,0,0
CST_137659,Sybille,36,F,N,Y,0,139277.83,3559,Unknown,2,0,39877.4,23049.44,4,839,0,0,0
CST_100440,Kevin Yao,48,F,N,Y,0,45152.91,365244,Unknown,2,0,8800.49,7168.14,68,897,0,0,0
