customer_id,name,age,gender,owns_car,owns_house,no_of_children,net_yearly_income,no_of_days_employed,occupation_type,total_family_members,migrant_worker,yearly_debt_payments,credit_limit,credit_limit_used(%),credit_score,prev_defaults,default_in_last_6months,credit_card_default
CST_122243,Sarah McBride,55,F,N,N,0,167467.61,3207,Accountants,2,0,35972.22,36413.71,24,712,0,0,0
CST_104707,Rie Ishiguro,46,F,Y,Y,1,258402.2,205,Unknown,2,0,25527.8,31941.34,70,626,1,1,1
CST_160195,Saphir,52,F,N,Y,1,201790.43,2369,Core staff,3,0,32894.58,38878,56,788,0,0,0
CST_110077,Andreas Rinke,54,F,Y,N,0,144579.38,1156,Unknown,2,0,23426.73,19092.79,71,516,1,1,1
CST_131514,"""John",42,M,N,Y,0,103793.52,3975,Security staff,2,1,26977.1,26256.98,66,859,0,0,0
CST_151074,Bush,29,M,Y,N,2,202486.27,4085,Unknown,4,1,28545.63,28360.38,62,861,0,0,0
CST_152288,Barr,24,M,Y,Y,0,163660.62,490,Laborers,1,0,36158.94,35529.63,6,805,0,0,0
CST_118769,Francesca L,40,F,Y,Y,0,199891.74,10600,Core staff,2,0,30493.73,45075.22,31,771,0,0,0
CST_115604,Conor Humphries,55,F,N,Y,0,235992.63,107,Laborers,1,0,36213.83,28374.32,23,703,0,0,0
CST_164864,Thomasson,49,M,Y,Y,0,276859.03,365243,Unknown,2,0,73448.85,29480.37,13,926,0,0,0
CST_117314,Ransdell Pierson,48,F,N,Y,0,152031.79,8905,Medicine staff,2,0,19714.2,16948.56,91,801,0,0,0
CST_113658,Deborah Zabarenko,29,M,N,Y,0,118086.91,365244,Unknown,2,0,15665.76,41735.49,65,884,0,0,0
CST_112268,Nichola Groom,52,F,N,Y,0,412343.92,2667,Unknown,2,0,31136.28,86729.24,66,835,0,0,0
CST_162212,Stempel,44,M,N,Y,0,184174.04,554,High skill tech staff,2,0,11589.46,65792.98,80,837,0,0,0
CST_130210,Nick,28,F,Y,Y,0,304041.92,6647,Cleaning staff,1,0,33654.76,52739.15,14,767,0,0,0
CST_164213,N.,47,M,Y,N,1,110768.09,747,Drivers,3,0,11199.64,28407.02,81,680,0,0,0
CST_161773,Aubin,44,F,N,Y,0,118239.44,5218,Core staff,2,0,17272.44,22487.68,17,666,0,0,0
CST_156044,Cable,52,M,N,Y,0,190242.03,1295,Core staff,2,0,12098.65,28713.07,79,659,0,0,0
CST_102721,Grant McCool,41,F,N,Y,0,116505.76,2540,Laborers,2,0,18628.86,23542.59,44,852,0,0,0
CST_115750,Ellen Freilich,32,F,N,Y,2,236467.91,323,Waiters/barmen staff,4,1,52192.28,54812.01,89,931,0,0,0
CST_107525,Sara Webb,43,M,N,N,0,235105.52,271,Unknown,2,0,24404.89,39417.97,29,683,0,0,0
CST_132538,Caroline,27,F,N,N,1,286741.11,2838,Managers,3,0,101485.33,61351.41,70,577,1,1,1
CST_118075,Frank Jack,53,F,N,N,0,97231.43,374,Private service staff,1,0,23304.35,21885.35,78,690,0,0,1
CST_127942,Baker,30,F,N,Y,0,105958.02,863,High skill tech staff,1,0,28706.67,33188.12,36,793,0,0,0
CST_124094,Cummings Lauren,53,F,Y,Y,2,207974.24,510,Accountants,4,0,72405.57,36646.16,13,687,0,0,0
CST_113430,Sarah Young,36,F,N,N,0,137633.04,365248,Unknown,2,0,36982.37,20261.8,6,658,0,0,0
CST_154204,Kim,35,F,Y,N,0,482180.76,1786,Core staff,2,1,51132.96,100234.22,82,818,0,0,0
CST_155744,Young,29,M,Y,Y,0,206887.85,2488,Sales staff,2,0,31806.8,38593.66,72,669,0,0,0
CST_103675,Caroline Valetkevitch,29,F,N,Y,0,183077.7,2250,Accountants,2,0,25735.46,49048.38,43,688,0,0,0
CST_120693,Leigh Thomas,53,F,N,Y,0,121205.76,298,Sales staff,2,1,36096.54,42985.97,97,754,0,0,0
CST_165106,Mikolajczak,52,M,N,Y,0,162160.86,1207,Drivers,2,0,38766.62,32545.01,25,697,0,0,0
CST_156435,Stoddard,34,M,N,N,0,144951.69,365242,Unknown,1,0,29723.52,18791.45,86,673,0,0,0
CST_162975,Silha,35,M,Y,Y,0,275222.08,2545,Unknown,2,0,27087.67,53149.84,78,817,0,0,0
CST_143436,Prashant,37,F,N,N,2,197286.46,4962,High skill tech staff,3,0,18397.83,40058.26,89,813,0,0,0
CST_122008,Matthew Robinson,53,F,Y,N,0,216208.67,284,Unknown,1,0,29434.78,31954.35,31,938,0,0,0
CST_127609,Peter Henderson,35,F,N,N,0,262352.82,695,Laborers,2,0,31147.31,83840.17,37,658,0,0,0
CST_153767,Bremer,49,M,Y,N,0,510707,1604,Laborers,2,0,79684.28,88831.45,61,736,0,0,0
CST_120018,Sophie Knight,39,F,N,Y,1,148531.64,1317,Core staff,3,0,38742.28,42919.52,54,858,0,0,0
CST_132042,Pedro,29,M,N,N,0,240800.76,3844,Unknown,2,1,57717.93,32185.61,83,751,0,0,0
CST_165041,Carroll,25,F,Y,Y,1,292711.08,4009,Accountants,3,0,76458.72,52697.14,42,722,0,0,0
CST_164886,Freilich,28,M,N,Y,0,167659.15,1109,Core staff,2,0,22835.38,18123.74,87,701,0,0,0
CST_140459,ini,50,F,Y,Y,,285878.01,3273,Laborers,2,1,42565.94,49456.47,96,765,0,0,0
CST_151778,McCool,52,F,N,Y,0,277376.26,4032,Sales staff,1,1,25771.73,87400.37,38,678,0,0,0
CST_133648,Kyle,28,F,N,Y,0,190037.03,5385,Core staff,2,0,33958.89,26440.02,98,657,0,0,0
CST_125324,Baker,33,F,N,N,0,141352.19,10281,Unknown,2,0,35921.69,35278.59,64,813,0,0,0
CST_119863,Christina Fincher,48,F,Y,Y,0,279460.32,147,Laborers,1,1,58602.55,101607.49,38,800,0,0,0
CST_149423,Richwine,37,M,N,Y,1,149521.41,1459,Managers,3,0,38801.44,56729.55,91,767,0,0,0
CST_103705,Nidhi Verma,41,F,N,Y,0,114527.47,365252,Unknown,1,0,18250.05,24175.12,36,905,0,0,0
CST_123236,Sven Egenter,29,M,Y,N,0,214118.77,470,High skill tech staff,2,1,36846.68,36600.61,68,937,0,0,0
CST_135623,Stephen,48,F,N,Y,0,75255.12,7068,High skill tech staff,2,0,17311.91,9667.01,12,655,0,0,0
CST_142451,Timothy,38,F,N,Y,0,189866.94,2260,Cleaning staff,1,0,7280.47,42033.54,87,798,0,0,0
CST_105718,Steve Slater,49,F,Y,Y,0,407538.98,4294,Managers,1,0,56456.54,84527.23,23,705,0,0,0
CST_152263,Scheyder,48,F,N,Y,0,118919.94,1670,Sales staff,2,0,27490.01,22754.9,35,690,0,0,0
CST_156016,Clark,50,M,Y,N,0,740050.61,1406,Drivers,2,1,64548.81,218918.43,94,740,0,0,0
CST_103746,Tim Hepher,44,F,N,Y,0,116230.79,173,Medicine staff,1,0,20211.13,40095.62,12,674,0,0,0
CST_151782,Bronstein,27,F,N,Y,0,243607.75,365241,Unknown,2,0,40680.14,52204.31,19,917,0,0,0
CST_133350,Lucia,48,F,N,N,0,105487.41,365242,Unknown,2,0,18376.83,36326.89,43,757,0,0,0
CST_109737,Lesley Wroughton,30,M,Y,Y,0,520518.5,406,Unknown,2,0,36459.82,68731.06,71,749,0,0,0
CST_100283,Jason Subler,48,F,N,Y,0,170875.25,879,Sales staff,2,0,48926.06,18086.12,8,704,0,0,0
CST_124461,Gilles Guillaume,29,M,N,N,0,151480.22,5459,Laborers,2,0,14248.31,18006.69,82,796,0,0,0
CST_148377,Barr,35,F,N,N,,189628.64,,Sales staff,1,1,40640.45,29379.89,8,734,0,0,0
CST_154111,White,26,F,N,Y,1,199794.66,3188,Private service staff,3,0,35400.55,67274.56,12,778,0,0,0
CST_112198,Giles Elgood,29,F,N,N,1,109783.58,505,High skill tech staff,3,0,9550.01,33102.51,74,555,1,1,1
CST_111508,Alistair Barr,50,M,N,Y,0,146851.82,174,Unknown,2,0,11621.3,38013.17,9,936,0,0,0
CST_105325,en Berkowitz,45,M,Y,Y,0,319311.02,2862,Laborers,2,0,56619.01,63968.77,4,668,0,0,0
CST_105550,Rachel Wolcott,45,F,N,Y,0,110143.45,1167,Cooking staff,2,1,19377.14,19428.29,17,672,0,0,0
CST_140784,Kate,31,M,Y,Y,1,240911.28,2069,Unknown,2,0,14238.24,28517.36,72,798,0,0,0
CST_120659,Catherine Bremer,49,M,Y,Y,2,2217660.82,4783,Secretaries,4,0,43811.76,648100.99,4,786,0,0,0
CST_119828,Thomas Atkins,25,F,N,N,0,94015.51,365246,Unknown,2,0,61135.09,33537.33,41,947,0,0,0
CST_108487,Svea Herbst-Bayliss,44,M,N,Y,0,302366.71,450,Managers,1,0,63306.53,56798.38,23,737,0,0,0
CST_107734,Doug Palmer,41,F,N,Y,0,226039.35,1671,Unknown,2,0,21169.11,26930.12,7,792,0,0,0
CST_162514,Ingram,55,F,N,Y,0,185208.29,1711,Sales staff,1,0,23461.22,40455.14,19,905,0,0,0
CST_137174,Leika,39,F,Y,Y,0,94295.89,1585,Laborers,2,0,34719.77,23974,28,900,0,0,0
